,actuals,Pred,mape
2879,1554986.694877213,1553882.2338250205,0.07102704195676864
2041,891259.338362191,671164.8322454914,24.694777001849182
2594,1116487.3570941258,1204236.0387576395,7.859352916623844
1076,1640646.6698351519,1703034.0129271308,3.8026068768510313
2451,1432318.4696391341,1230503.7479626979,14.090073259146237
3194,2031338.3469761028,1981118.2270315662,2.4722676071810206
1702,1273631.2670727102,1331052.6246879576,4.508475812408682
3159,960918.6584475788,1038724.2582334452,8.097001666256125
4222,1628490.7929731046,1430515.1917405576,12.15699849743128
677,1365496.8850918792,1205381.6823351462,11.72578308342017
3656,1440738.4688912425,1297822.696505174,9.91961938075083
3384,1317167.713293261,1315188.5326882275,0.15026033397713248
1195,2173808.627715738,2004416.981055472,7.792390024611532
4510,1486401.3205096938,1516602.5264900564,2.031833904049982
591,1162746.6210813588,1160521.124051916,0.19139999971559454
1904,826194.6781509514,910902.2000889336,10.25273149030204
3463,799207.7042750404,678582.2772146827,15.093126156707514
